ID cluster length robot_feedback previous_score current_score current_result action engagement
user_15/session_1 2 3 0 2 1 1 5 0.24148386531
user_15/session_1 2 3 2 1 1 1 2 0.232082823742
user_15/session_1 2 7 0 1 -3 -1 3 0.248935498943
user_15/session_1 2 9 0 -3 -4 -1 4 0.249868173256
user_15/session_1 2 9 1 -4 -4 -1 2 0.168728058053
user_15/session_1 2 7 0 -4 3 1 3 0.219699337292
user_15/session_1 2 9 0 3 4 1 2 0.27207513929
user_15/session_1 2 7 0 4 3 1 4 0.253091799994
user_15/session_1 2 7 1 3 -3 -1 1 0.32621221915
user_15/session_1 2 5 0 -3 2 1 -1 0.268977725437
user_41/session_1 0 7 0 0 -3 -1 2 0.164363245933
user_41/session_1 0 7 0 -3 -3 -1 5 0.168373938699
user_41/session_1 0 7 2 -3 -3 -1 3 0.185197691825
user_41/session_1 0 9 0 -3 -4 -1 1 0.22627002579
user_41/session_1 0 5 0 -4 2 1 4 0.26174318863
user_41/session_1 0 5 1 2 -2 -1 1 0.184564658669
user_41/session_1 0 5 0 -2 2 1 0 0.207329007261
user_41/session_1 0 3 0 2 -1 -1 5 0.26503096102
user_41/session_1 0 3 2 -1 1 1 3 0.189127683606
user_41/session_1 0 9 0 1 -4 -1 4 0.192402930454
user_41/session_1 0 9 1 -4 -4 -1 2 0.192613249946
user_41/session_1 0 7 0 -4 3 1 1 0.24475547269
user_41/session_1 0 5 0 3 2 1 0 0.271479385867
user_41/session_1 0 3 0 2 1 1 4 0.277763438009
user_41/session_1 0 3 1 1 1 1 1 0.262028241039
user_41/session_1 0 5 0 1 2 1 1 0.240313553801
user_41/session_1 0 5 0 2 2 1 3 0.277591640892
user_41/session_1 0 9 0 2 4 1 5 0.26648985034
user_41/session_1 0 9 2 4 -4 -1 3 0.22800783297
user_41/session_1 0 9 0 -4 -4 -1 1 0.194354131426
user_41/session_1 0 5 0 -4 2 1 0 0.228021852879
user_41/session_1 0 3 0 2 1 1 2 0.248115698193
user_41/session_1 0 7 0 1 3 1 2 0.207960326271
user_41/session_1 0 7 0 3 3 1 4 0.195392391054
user_41/session_1 0 7 1 3 -3 -1 -1 0.174142409914
user_22/session_1 2 7 0 0 3 1 3 0.949212621149
user_22/session_1 2 9 0 3 4 1 5 0.79528163293
user_22/session_1 2 9 2 4 -4 -1 3 0.721901154349
user_22/session_1 2 9 0 -4 -4 -1 1 0.877840194428
user_22/session_1 2 5 0 -4 2 1 0 0.649382451409
user_22/session_1 2 3 0 2 1 1 4 0.612808867374
user_22/session_1 2 3 1 1 1 1 1 0.59910972354
user_22/session_1 2 5 0 1 2 1 0 0.597584512651
user_22/session_1 2 3 0 2 1 1 4 0.47447453048
user_22/session_1 2 3 1 1 1 1 1 0.558889473937
user_22/session_1 2 5 0 1 2 1 2 0.56668187413
user_22/session_1 2 7 0 2 3 1 2 0.682433930038
user_22/session_1 2 7 0 3 3 1 5 0.477728345966
user_22/session_1 2 7 2 3 3 1 1 0.51763696663
user_22/session_1 2 5 0 3 2 1 2 0.612988135157
user_22/session_1 2 7 0 2 3 1 4 0.507421912479
user_22/session_1 2 7 1 3 -3 -1 3 0.432775234483
user_22/session_1 2 9 0 -3 -4 -1 2 0.453362913455
user_22/session_1 2 7 0 -4 3 1 5 0.542793176358
user_22/session_1 2 7 2 3 3 1 2 0.483753611105
user_22/session_1 2 7 0 3 -3 -1 1 0.732740782805
user_22/session_1 2 5 0 -3 2 1 0 0.642965957294
user_22/session_1 2 3 0 2 1 1 4 0.564954254738
user_22/session_1 2 3 1 1 1 1 2 0.505858450266
user_22/session_1 2 7 0 1 -3 -1 -1 0.364045285319
user_56/session_1 2 3 0 0 1 1 1 0.255407850644
user_56/session_1 2 5 0 1 2 1 2 0.325370818727
user_56/session_1 2 7 0 2 3 1 5 0.377983904761
user_56/session_1 2 7 2 3 -3 -1 1 0.450919229797
user_56/session_1 2 5 0 -3 2 1 0 0.288110616059
user_56/session_1 2 3 0 2 1 1 4 0.19163478631
user_56/session_1 2 3 1 1 1 1 2 0.264167600051
user_56/session_1 2 7 0 1 3 1 3 0.332145496804
user_56/session_1 2 9 0 3 -4 -1 5 0.272692286831
user_56/session_1 2 9 2 -4 -4 -1 3 0.345188145695
user_56/session_1 2 9 0 -4 -4 -1 1 0.361422879741
user_56/session_1 2 5 0 -4 2 1 5 0.389666990095
user_56/session_1 2 5 2 2 2 1 0 0.488843326516
user_56/session_1 2 3 0 2 1 1 4 0.498215193816
user_56/session_1 2 3 1 1 1 1 2 0.392525604524
user_56/session_1 2 7 0 1 -3 -1 5 0.294191747227
user_56/session_1 2 7 2 -3 3 1 2 0.253589012026
user_56/session_1 2 7 0 3 -3 -1 3 0.338601252987
user_56/session_1 2 9 0 -3 -4 -1 2 0.391465897027
user_56/session_1 2 7 0 -4 3 1 1 0.390488445443
user_56/session_1 2 5 0 3 2 1 4 0.585712391408
user_56/session_1 2 5 1 2 -2 -1 3 0.47192753928
user_56/session_1 2 9 0 -2 4 1 2 0.521981872773
user_56/session_1 2 7 0 4 -3 -1 3 0.605448029484
user_56/session_1 2 9 0 -3 4 1 -1 0.546473254562
user_69/session_1 2 7 0 0 -3 -1 3 0.705303533298
user_69/session_1 2 9 0 -3 -4 -1 4 0.315853936086
user_69/session_1 2 9 1 -4 -4 -1 1 0.312723095793
user_69/session_1 2 5 0 -4 2 1 1 0.279094866751
user_69/session_1 2 5 0 2 2 1 0 0.22639514
user_69/session_1 2 3 0 2 1 1 5 0.313242971987
user_69/session_1 2 3 2 1 1 1 2 0.33593658692
user_69/session_1 2 7 0 1 -3 -1 1 0.214414044824
user_69/session_1 2 5 0 -3 2 1 0 0.232734830473
user_69/session_1 2 3 0 2 1 1 4 0.455183276139
user_69/session_1 2 3 1 1 1 1 1 0.301222268702
user_69/session_1 2 5 0 1 2 1 5 0.355671036793
user_69/session_1 2 5 2 2 2 1 2 0.372630899052
user_69/session_1 2 7 0 2 3 1 3 0.501708202192
user_69/session_1 2 9 0 3 -4 -1 4 0.170102372227
user_69/session_1 2 9 1 -4 -4 -1 3 0.26435663706
user_69/session_1 2 9 0 -4 -4 -1 2 0.181035102816
user_69/session_1 2 7 0 -4 3 1 2 0.331237125774
user_69/session_1 2 7 0 3 -3 -1 1 0.25099467348
user_69/session_1 2 5 0 -3 2 1 5 0.29729020907
user_69/session_1 2 5 2 2 2 1 2 0.431188241659
user_69/session_1 2 7 0 2 3 1 0 0.454032031757
user_69/session_1 2 3 0 3 1 1 4 0.518448371844
user_69/session_1 2 3 1 1 1 1 1 0.384818150884
user_69/session_1 2 5 0 1 2 1 -1 0.564230484709
user_36/session_1 2 3 0 0 1 1 1 0.34710467985
user_36/session_1 2 5 0 1 2 1 2 0.419102412592
user_36/session_1 2 7 0 2 3 1 4 0.455489546751
user_36/session_1 2 7 1 3 -3 -1 3 0.311474506573
user_36/session_1 2 9 0 -3 -4 -1 5 0.278523525612
user_36/session_1 2 9 2 -4 -4 -1 2 0.441821256273
user_36/session_1 2 7 0 -4 -3 -1 1 0.348484239322
user_36/session_1 2 5 0 -3 2 1 0 0.358311448567
user_36/session_1 2 3 0 2 1 1 4 0.278933113565
user_36/session_1 2 3 1 1 1 1 1 0.41921347368
user_36/session_1 2 5 0 1 2 1 5 0.304807396694
user_36/session_1 2 5 2 2 2 1 2 0.341708707101
user_36/session_1 2 7 0 2 -3 -1 3 0.380457121545
user_36/session_1 2 9 0 -3 -4 -1 5 0.447436510552
user_36/session_1 2 9 2 -4 -4 -1 0 0.241771458734
user_36/session_1 2 3 0 -4 1 1 1 0.342247764821
user_36/session_1 2 5 0 1 2 1 2 0.293705098499
user_36/session_1 2 7 0 2 3 1 4 0.427485943595
user_36/session_1 2 7 1 3 3 1 2 0.443119673994
user_36/session_1 2 7 0 3 3 1 3 0.233558773621
user_36/session_1 2 9 0 3 4 1 4 0.29743258047
user_36/session_1 2 9 1 4 -4 -1 0 0.173783940429
user_36/session_1 2 3 0 -4 1 1 1 0.377515076922
user_36/session_1 2 5 0 1 2 1 1 0.334834389117
user_36/session_1 2 5 0 2 2 1 -1 0.227771153431
user_38/session_1 0 7 0 0 3 1 2 0.313482162434
user_38/session_1 0 7 0 3 -3 -1 5 0.192966762976
user_38/session_1 0 7 2 -3 -3 -1 3 0.279925429184
user_38/session_1 0 9 0 -3 -4 -1 1 0.220761672539
user_38/session_1 0 5 0 -4 2 1 4 0.229017958331
user_38/session_1 0 5 1 2 2 1 1 0.308268781835
user_38/session_1 0 5 0 2 -2 -1 0 0.288808626601
user_38/session_1 0 3 0 -2 1 1 5 0.343493244614
user_38/session_1 0 3 2 1 1 1 3 0.264756734644
user_38/session_1 0 9 0 1 -4 -1 4 0.307719923248
user_38/session_1 0 9 1 -4 -4 -1 2 0.230524371773
user_38/session_1 0 7 0 -4 -3 -1 1 0.197779564369
user_38/session_1 0 5 0 -3 2 1 0 0.252228351275
user_38/session_1 0 3 0 2 1 1 4 0.28215724567
user_38/session_1 0 3 1 1 1 1 1 0.204237885253
user_38/session_1 0 5 0 1 2 1 1 0.322629791477
user_38/session_1 0 5 0 2 2 1 3 0.240280401107
user_38/session_1 0 9 0 2 -4 -1 5 0.222592029384
user_38/session_1 0 9 2 -4 -4 -1 3 0.225704478083
user_38/session_1 0 9 0 -4 -4 -1 1 0.204816293143
user_38/session_1 0 5 0 -4 2 1 0 0.217965512021
user_38/session_1 0 3 0 2 1 1 2 0.116301975274
user_38/session_1 0 7 0 1 -3 -1 2 0.192653733619
user_38/session_1 0 7 0 -3 3 1 4 0.273003998331
user_38/session_1 0 7 1 3 -3 -1 -1 0.217574732831
user_40/session_1 1 3 0 0 1 1 1 0.344538090322
user_40/session_1 1 5 0 1 2 1 2 0.322164183229
user_40/session_1 1 7 0 2 3 1 4 0.183102303159
user_40/session_1 1 7 1 3 3 1 2 0.218271722748
user_40/session_1 1 7 0 3 -3 -1 3 0.180208094522
user_40/session_1 1 9 0 -3 -4 -1 5 0.165077651998
user_40/session_1 1 9 2 -4 -4 -1 1 0.176511315377
user_40/session_1 1 5 0 -4 2 1 4 0.138868550353
user_40/session_1 1 5 1 2 2 1 0 0.23143298413
user_40/session_1 1 3 0 2 1 1 0 0.183337427156
user_40/session_1 1 3 0 1 1 1 2 0.168653784694
user_40/session_1 1 7 0 1 -3 -1 4 0.142139880377
user_40/session_1 1 7 1 -3 3 1 3 0.215720678905
user_40/session_1 1 9 0 3 -4 -1 5 0.170724649413
user_40/session_1 1 9 2 -4 4 1 2 0.348298295425
user_40/session_1 1 7 0 4 3 1 1 0.239119768139
user_40/session_1 1 5 0 3 2 1 4 0.138481913037
user_40/session_1 1 5 1 2 2 1 0 0.257963552376
user_40/session_1 1 3 0 2 1 1 1 0.164078814905
user_40/session_1 1 5 0 1 2 1 3 0.160978971958
user_40/session_1 1 9 0 2 -4 -1 5 0.144860585453
user_40/session_1 1 9 2 -4 4 1 4 0.20984472323
user_40/session_1 1 9 1 4 4 1 1 0.219573816152
user_40/session_1 1 5 0 4 2 1 0 0.128005620457
user_40/session_1 1 3 0 2 1 1 -1 0.155656151806
user_31/session_1 0 3 0 0 1 1 1 0.298272022112
user_31/session_1 0 5 0 1 -2 -1 4 0.241054617188
user_31/session_1 0 5 1 -2 2 1 2 0.241275341836
user_31/session_1 0 7 0 2 -3 -1 3 0.241758522271
user_31/session_1 0 9 0 -3 4 1 4 0.343519041903
user_31/session_1 0 9 1 4 -4 -1 1 0.253519779203
user_31/session_1 0 5 0 -4 2 1 0 0.25120886583
user_31/session_1 0 3 0 2 1 1 4 0.230009120195
user_31/session_1 0 3 1 1 1 1 2 0.310006912214
user_31/session_1 0 7 0 1 -3 -1 0 0.220961248884
user_31/session_1 0 3 0 -3 1 1 5 0.419883392058
user_31/session_1 0 3 2 1 1 1 1 0.312392836323
user_31/session_1 0 5 0 1 2 1 2 0.303609589334
user_31/session_1 0 7 0 2 -3 -1 3 0.313404664019
user_31/session_1 0 9 0 -3 -4 -1 4 0.429650860153
user_31/session_1 0 9 1 -4 -4 -1 2 0.363589247998
user_31/session_1 0 7 0 -4 -3 -1 0 0.297163203828
user_31/session_1 0 3 0 -3 1 1 5 0.342600795459
user_31/session_1 0 3 2 1 1 1 1 0.400821799051
user_31/session_1 0 5 0 1 2 1 0 0.438954853931
user_31/session_1 0 3 0 2 1 1 2 0.391107329526
user_31/session_1 0 7 0 1 -3 -1 5 0.367123216122
user_31/session_1 0 7 2 -3 3 1 2 0.399226187743
user_31/session_1 0 7 0 3 -3 -1 1 0.3915380929
user_31/session_1 0 5 0 -3 -2 -1 -1 0.357228823232
user_32/session_1 2 7 0 0 3 1 4 0.264211602537
user_32/session_1 2 7 1 3 3 1 3 0.320726392601
user_32/session_1 2 9 0 3 4 1 2 0.295766362695
user_32/session_1 2 7 0 4 3 1 1 0.293110232012
user_32/session_1 2 5 0 3 2 1 0 0.282976586625
user_32/session_1 2 3 0 2 1 1 4 0.303803925423
user_32/session_1 2 3 1 1 1 1 1 0.184379894528
user_32/session_1 2 5 0 1 2 1 5 0.297369476021
user_32/session_1 2 5 2 2 2 1 0 0.26185841987
user_32/session_1 2 3 0 2 1 1 4 0.300072727402
user_32/session_1 2 3 1 1 1 1 0 0.284026861407
user_32/session_1 2 3 0 1 -1 -1 1 0.242677997051
user_32/session_1 2 5 0 -1 2 1 5 0.27640111261
user_32/session_1 2 5 2 2 2 1 2 0.29625971922
user_32/session_1 2 7 0 2 3 1 4 0.266847404659
user_32/session_1 2 7 1 3 3 1 2 0.23947763579
user_32/session_1 2 7 0 3 3 1 3 0.244909610614
user_32/session_1 2 9 0 3 4 1 5 0.268131162083
user_32/session_1 2 9 2 4 -4 -1 1 0.182016958872
user_32/session_1 2 5 0 -4 2 1 4 0.1889895039
user_32/session_1 2 5 1 2 2 1 2 0.233847165521
user_32/session_1 2 7 0 2 -3 -1 3 0.256592040881
user_32/session_1 2 9 0 -3 -4 -1 5 0.249633800743
user_32/session_1 2 9 2 -4 -4 -1 3 0.237507868804
user_32/session_1 2 9 0 -4 -4 -1 -1 0.327958951996
user_4/session_2 0 5 0 0 -2 -1 0 0.175254770796
user_4/session_2 0 3 0 -2 1 1 1 0.178262771279
user_4/session_2 0 5 0 1 2 1 5 0.310828089803
user_4/session_2 0 5 2 2 2 1 2 0.210793676798
user_4/session_2 0 7 0 2 3 1 3 0.256494292258
user_4/session_2 0 9 0 3 -4 -1 2 0.327496059087
user_4/session_2 0 7 0 -4 -3 -1 5 0.27324659776
user_4/session_2 0 7 2 -3 -3 -1 1 0.279583967518
user_4/session_2 0 5 0 -3 2 1 0 0.175698690361
user_4/session_2 0 3 0 2 1 1 4 0.262148517647
user_4/session_2 0 3 1 1 1 1 1 0.143954523517
user_4/session_2 0 5 0 1 2 1 5 0.308030492265
user_4/session_2 0 5 2 2 2 1 2 0.235677445934
user_4/session_2 0 7 0 2 -3 -1 1 0.154320458716
user_4/session_2 0 5 0 -3 -2 -1 0 0.276361393224
user_4/session_2 0 3 0 -2 1 1 5 0.223832361564
user_4/session_2 0 3 2 1 1 1 2 0.194017876531
user_4/session_2 0 7 0 1 3 1 3 0.210237197295
user_4/session_2 0 9 0 3 4 1 4 0.211919368465
user_4/session_2 0 9 1 4 -4 -1 2 0.19070684893
user_4/session_2 0 7 0 -4 3 1 3 0.212780409725
user_4/session_2 0 9 0 3 -4 -1 2 0.120956646357
user_4/session_2 0 7 0 -4 -3 -1 4 0.153311464145
user_4/session_2 0 7 1 -3 -3 -1 1 0.229191077557
user_4/session_2 0 5 0 -3 2 1 -1 0.248991617097
user_4/session_3 0 3 0 0 1 1 1 0.136661793773
user_4/session_3 0 5 0 1 2 1 4 0.1933324669
user_4/session_3 0 5 1 2 2 1 2 0.32066335375
user_4/session_3 0 7 0 2 -3 -1 3 0.115619349195
user_4/session_3 0 9 0 -3 -4 -1 4 0.158953625547
user_4/session_3 0 9 1 -4 -4 -1 1 0.179836868392
user_4/session_3 0 5 0 -4 -2 -1 0 0.217047240305
user_4/session_3 0 3 0 -2 1 1 4 0.200430177479
user_4/session_3 0 3 1 1 1 1 2 0.193702055487
user_4/session_3 0 7 0 1 -3 -1 0 0.21245412471
user_4/session_3 0 3 0 -3 1 1 5 0.181011124456
user_4/session_3 0 3 2 1 1 1 1 0.224212826242
user_4/session_3 0 5 0 1 2 1 2 0.233496638966
user_4/session_3 0 7 0 2 3 1 3 0.166523168749
user_4/session_3 0 9 0 3 -4 -1 4 0.165928065759
user_4/session_3 0 9 1 -4 -4 -1 2 0.214876996118
user_4/session_3 0 7 0 -4 -3 -1 0 0.154902342416
user_4/session_3 0 3 0 -3 1 1 5 0.3590176792
user_4/session_3 0 3 2 1 1 1 1 0.22967373627
user_4/session_3 0 5 0 1 2 1 0 0.239720879294
user_4/session_3 0 3 0 2 1 1 2 0.168668584963
user_4/session_3 0 7 0 1 3 1 5 0.281295906133
user_4/session_3 0 7 2 3 -3 -1 2 0.169960471575
user_4/session_3 0 7 0 -3 3 1 1 0.241618916578
user_4/session_3 0 5 0 3 2 1 -1 0.168117628503
user_30/session_1 1 3 0 0 1 1 1 0.270423124053
user_30/session_1 1 5 0 1 2 1 2 0.372324454275
user_30/session_1 1 7 0 2 3 1 3 0.317016052238
user_30/session_1 1 9 0 3 4 1 4 0.392969859056
user_30/session_1 1 9 1 4 4 1 2 0.435215339277
user_30/session_1 1 7 0 4 -3 -1 0 0.255194214794
user_30/session_1 1 3 0 -3 1 1 5 0.372515643309
user_30/session_1 1 3 2 1 1 1 1 0.372892465949
user_30/session_1 1 5 0 1 2 1 4 0.307216988927
user_30/session_1 1 5 1 2 2 1 1 0.359715346421
user_30/session_1 1 5 0 2 2 1 0 0.448354020244
user_30/session_1 1 3 0 2 1 1 5 0.435410488302
user_30/session_1 1 3 2 1 1 1 2 0.369387106474
user_30/session_1 1 7 0 1 -3 -1 3 0.253292473814
user_30/session_1 1 9 0 -3 -4 -1 5 0.339670001906
user_30/session_1 1 9 2 -4 4 1 1 0.597756395899
user_30/session_1 1 5 0 4 2 1 2 0.494432218413
user_30/session_1 1 7 0 2 -3 -1 3 0.409224784471
user_30/session_1 1 9 0 -3 -4 -1 4 0.523232199394
user_30/session_1 1 9 1 -4 -4 -1 2 0.392902306962
user_30/session_1 1 7 0 -4 3 1 1 0.390731350049
user_30/session_1 1 5 0 3 2 1 5 0.474180093512
user_30/session_1 1 5 2 2 2 1 1 0.619279496566
user_30/session_1 1 5 0 2 2 1 2 0.41408071553
user_30/session_1 1 7 0 2 -3 -1 -1 0.247183913746
user_29/session_1 2 5 0 0 2 1 0 0.332620819047
user_29/session_1 2 3 0 2 1 1 2 0.184297663186
user_29/session_1 2 7 0 1 -3 -1 3 0.240700127157
user_29/session_1 2 9 0 -3 -4 -1 4 0.210632665098
user_29/session_1 2 9 1 -4 -4 -1 1 0.221704850806
user_29/session_1 2 5 0 -4 2 1 0 0.28333370853
user_29/session_1 2 3 0 2 1 1 1 0.228493397811
user_29/session_1 2 5 0 1 2 1 5 0.338844598668
user_29/session_1 2 5 2 2 2 1 2 0.268483121641
user_29/session_1 2 7 0 2 -3 -1 4 0.214343865492
user_29/session_1 2 7 1 -3 3 1 3 0.308026969936
user_29/session_1 2 9 0 3 -4 -1 5 0.183917446474
user_29/session_1 2 9 2 -4 -4 -1 2 0.226921057806
user_29/session_1 2 7 0 -4 3 1 1 0.210620976078
user_29/session_1 2 5 0 3 2 1 0 0.202639958464
user_29/session_1 2 3 0 2 1 1 2 0.216665211108
user_29/session_1 2 7 0 1 -3 -1 4 0.234249637044
user_29/session_1 2 7 1 -3 3 1 3 0.209137603889
user_29/session_1 2 9 0 3 -4 -1 5 0.186669732231
user_29/session_1 2 9 2 -4 -4 -1 2 0.155650364779
user_29/session_1 2 7 0 -4 3 1 1 0.254491575411
user_29/session_1 2 5 0 3 2 1 4 0.256335595626
user_29/session_1 2 5 1 2 2 1 2 0.228087209321
user_29/session_1 2 7 0 2 -3 -1 3 0.219500403242
user_29/session_1 2 9 0 -3 -4 -1 -1 0.184981612363
user_10/session_1 2 7 0 0 3 1 3 0.370632971715
user_10/session_1 2 9 0 3 -4 -1 5 0.371418445752
user_10/session_1 2 9 2 -4 -4 -1 3 0.358870904727
user_10/session_1 2 9 0 -4 -4 -1 1 0.351477311116
user_10/session_1 2 5 0 -4 2 1 0 0.325931839965
user_10/session_1 2 3 0 2 1 1 4 0.203527374198
user_10/session_1 2 3 1 1 1 1 1 0.225845093319
user_10/session_1 2 5 0 1 2 1 0 0.342984326989
user_10/session_1 2 3 0 2 1 1 4 0.304906947308
user_10/session_1 2 3 1 1 1 1 1 0.343110705218
user_10/session_1 2 5 0 1 2 1 2 0.317884993323
user_10/session_1 2 7 0 2 -3 -1 2 0.263337846179
user_10/session_1 2 7 0 -3 -3 -1 5 0.355003135704
user_10/session_1 2 7 2 -3 3 1 1 0.283283735408
user_10/session_1 2 5 0 3 2 1 2 0.233898151728
user_10/session_1 2 7 0 2 -3 -1 4 0.216943194337
user_10/session_1 2 7 1 -3 -3 -1 3 0.267586964712
user_10/session_1 2 9 0 -3 4 1 2 0.363674099708
user_10/session_1 2 7 0 4 3 1 5 0.318139817228
user_10/session_1 2 7 2 3 3 1 2 0.304427916861
user_10/session_1 2 7 0 3 3 1 1 0.341018864982
user_10/session_1 2 5 0 3 2 1 0 0.215357009903
user_10/session_1 2 3 0 2 1 1 4 0.421205197835
user_10/session_1 2 3 1 1 1 1 2 0.236180523146
user_10/session_1 2 7 0 1 3 1 -1 0.331573569382
user_62/session_1 1 3 0 0 1 1 1 0.228280401014
user_62/session_1 1 5 0 1 2 1 2 0.302100413107
user_62/session_1 1 7 0 2 -3 -1 3 0.274846744866
user_62/session_1 1 9 0 -3 4 1 4 0.242740491589
user_62/session_1 1 9 1 4 4 1 2 0.275454216322
user_62/session_1 1 7 0 4 3 1 0 0.498276380873
user_62/session_1 1 3 0 3 1 1 5 0.525397790479
user_62/session_1 1 3 2 1 1 1 1 0.29635399776
user_62/session_1 1 5 0 1 2 1 4 0.313063116047
user_62/session_1 1 5 1 2 2 1 1 0.362820351445
user_62/session_1 1 5 0 2 2 1 0 0.406325855698
user_62/session_1 1 3 0 2 1 1 5 0.263091021506
user_62/session_1 1 3 2 1 1 1 2 0.388390607718
user_62/session_1 1 7 0 1 3 1 3 0.366332925333
user_62/session_1 1 9 0 3 4 1 5 0.454640241856
user_62/session_1 1 9 2 4 4 1 1 0.378648335776
user_62/session_1 1 5 0 4 2 1 2 0.378039001451
user_62/session_1 1 7 0 2 3 1 3 0.436317972084
user_62/session_1 1 9 0 3 -4 -1 4 0.486340609548
user_62/session_1 1 9 1 -4 -4 -1 2 0.420379866681
user_62/session_1 1 7 0 -4 -3 -1 1 0.480313766964
user_62/session_1 1 5 0 -3 2 1 5 0.333612063763
user_62/session_1 1 5 2 2 2 1 1 0.365543717492
user_62/session_1 1 5 0 2 2 1 2 0.41609415896
user_62/session_1 1 7 0 2 3 1 -1 0.301113626351
user_49/session_1 2 7 0 0 -3 -1 3 0.216864228238
user_49/session_1 2 9 0 -3 -4 -1 4 0.248459723166
user_49/session_1 2 9 1 -4 -4 -1 1 0.199597919871
user_49/session_1 2 5 0 -4 -2 -1 1 0.228633891743
user_49/session_1 2 5 0 -2 2 1 0 0.157036577637
user_49/session_1 2 3 0 2 1 1 5 0.152755267073
user_49/session_1 2 3 2 1 1 1 2 0.156503984563
user_49/session_1 2 7 0 1 3 1 1 0.239471673269
user_49/session_1 2 5 0 3 2 1 0 0.146233290415
user_49/session_1 2 3 0 2 1 1 4 0.140907280701
user_49/session_1 2 3 1 1 1 1 1 0.15561652514
user_49/session_1 2 5 0 1 2 1 5 0.192754625894
user_49/session_1 2 5 2 2 2 1 2 0.178981205152
user_49/session_1 2 7 0 2 -3 -1 3 0.205051752601
user_49/session_1 2 9 0 -3 -4 -1 4 0.137976319706
user_49/session_1 2 9 1 -4 -4 -1 3 0.232823526031
user_49/session_1 2 9 0 -4 4 1 2 0.297828756773
user_49/session_1 2 7 0 4 3 1 2 0.22470627597
user_49/session_1 2 7 0 3 3 1 1 0.258802459626
user_49/session_1 2 5 0 3 2 1 5 0.240954576038
user_49/session_1 2 5 2 2 -2 -1 2 0.29301737577
user_49/session_1 2 7 0 -2 -3 -1 0 0.202626886268
user_49/session_1 2 3 0 -3 1 1 4 0.225053626294
user_49/session_1 2 3 1 1 1 1 1 0.212362628669
user_49/session_1 2 5 0 1 2 1 -1 0.231552413792
user_17/session_1 0 3 0 0 1 1 1 0.593238884337
user_17/session_1 0 5 0 1 2 1 2 0.49629284445
user_17/session_1 0 7 0 2 -3 -1 5 0.26216279004
user_17/session_1 0 7 2 -3 -3 -1 1 0.515744854852
user_17/session_1 0 5 0 -3 2 1 0 0.379886284131
user_17/session_1 0 3 0 2 1 1 4 0.301583614607
user_17/session_1 0 3 1 1 1 1 2 0.312324207981
user_17/session_1 0 7 0 1 -3 -1 3 0.296333000511
user_17/session_1 0 9 0 -3 -4 -1 5 0.331125053994
user_17/session_1 0 9 2 -4 -4 -1 3 0.352691204275
user_17/session_1 0 9 0 -4 -4 -1 1 0.358086719787
user_17/session_1 0 5 0 -4 2 1 5 0.40091819048
user_17/session_1 0 5 2 2 2 1 0 0.448025198137
user_17/session_1 0 3 0 2 1 1 4 0.317869161573
user_17/session_1 0 3 1 1 1 1 2 0.490157422697
user_17/session_1 0 7 0 1 -3 -1 5 0.450864403361
user_17/session_1 0 7 2 -3 3 1 2 0.394630580943
user_17/session_1 0 7 0 3 -3 -1 3 0.369895746554
user_17/session_1 0 9 0 -3 -4 -1 2 0.282172479512
user_17/session_1 0 7 0 -4 3 1 1 0.378420733127
user_17/session_1 0 5 0 3 2 1 4 0.500082242045
user_17/session_1 0 5 1 2 2 1 3 0.367837350747
user_17/session_1 0 9 0 2 -4 -1 2 0.468988611369
user_17/session_1 0 7 0 -4 -3 -1 3 0.20438821082
user_17/session_1 0 9 0 -3 -4 -1 -1 0.359591379289
user_65/session_1 1 3 0 0 1 1 1 1.24421987101
user_65/session_1 1 5 0 1 2 1 2 1.29976700908
user_65/session_1 1 7 0 2 3 1 4 1.00117965647
user_65/session_1 1 7 1 3 -3 -1 2 0.768969357873
user_65/session_1 1 7 0 -3 -3 -1 3 0.423216626269
user_65/session_1 1 9 0 -3 -4 -1 5 0.443406617321
user_65/session_1 1 9 2 -4 4 1 1 0.555577367509
user_65/session_1 1 5 0 4 2 1 4 0.475948637624
user_65/session_1 1 5 1 2 -2 -1 0 0.380448741844
user_65/session_1 1 3 0 -2 1 1 0 0.40872166382
user_65/session_1 1 3 0 1 1 1 2 0.324183286562
user_65/session_1 1 7 0 1 3 1 4 0.407402786978
user_65/session_1 1 7 1 3 3 1 3 0.32979883522
user_65/session_1 1 9 0 3 -4 -1 5 0.566488689774
user_65/session_1 1 9 2 -4 -4 -1 2 0.371654558832
user_65/session_1 1 7 0 -4 -3 -1 1 0.519128049611
user_65/session_1 1 5 0 -3 2 1 4 0.409693547359
user_65/session_1 1 5 1 2 2 1 0 0.440070637162
user_65/session_1 1 3 0 2 1 1 1 0.331278363831
user_65/session_1 1 5 0 1 2 1 3 0.717528862714
user_65/session_1 1 9 0 2 4 1 5 0.521861471132
user_65/session_1 1 9 2 4 4 1 4 0.552978407119
user_65/session_1 1 9 1 4 -4 -1 1 0.55333755178
user_65/session_1 1 5 0 -4 2 1 0 0.383606442757
user_65/session_1 1 3 0 2 1 1 -1 0.468214493622
user_55/session_1 0 3 0 0 1 1 1 0.134047370723
user_55/session_1 0 5 0 1 2 1 4 0.237968737714
user_55/session_1 0 5 1 2 2 1 2 0.201336088786
user_55/session_1 0 7 0 2 -3 -1 3 0.2523536141
