ID cluster length robot_feedback previous_result current_result engagement action
user_67/session_1 0 3 2 1 1 0.2091141371 5
user_67/session_1 0 7 0 1 -1 0.3425286185 2
user_67/session_1 0 9 0 -3 -1 0.1392700055 3
user_67/session_1 0 9 2 -4 -1 0.1739711448 5
user_67/session_1 0 5 0 -4 1 0.4072429677 1
user_67/session_1 0 7 0 2 1 0.2341423049 2
user_67/session_1 0 9 0 3 -1 0.2446610245 3
user_67/session_1 0 9 1 -4 -1 0.1733106841 4
user_67/session_1 0 7 0 -4 -1 0.3831851591 2
user_67/session_1 0 5 0 -3 1 0.2250970398 1
user_67/session_1 0 5 2 2 1 0.290530693 5
user_67/session_1 0 5 0 2 -1 0.2197508267 1
user_67/session_1 0 7 0 -2 -1 0.1952259496 2
user_9/session_1 1 7 0 0 1 0.3078140979 2
user_9/session_1 1 9 0 3 -1 0.3557089275 3
user_9/session_1 1 9 1 -4 -1 0.156068311 4
user_9/session_1 1 5 0 -4 -1 0.2416692554 1
user_9/session_1 1 5 0 -2 1 0.2538486658 1
user_9/session_1 1 3 0 2 1 0.290413171 0
user_9/session_1 1 3 2 1 1 0.1114129398 5
user_9/session_1 1 7 0 1 1 0.2383129457 2
user_9/session_1 1 5 0 3 1 0.2976052764 1
user_9/session_1 1 3 0 2 1 0.1431302027 0
user_9/session_1 1 3 1 1 1 0.1556732677 4
user_9/session_1 1 5 0 1 1 0.2294461251 1
user_9/session_1 1 5 2 2 1 0.2039614975 5
user_9/session_1 1 7 0 2 -1 0.172506194 2
user_9/session_1 1 9 0 -3 -1 0.3005874535 3
user_9/session_1 1 9 1 -4 -1 0.2419832177 4
user_9/session_1 1 9 0 -4 -1 0.2730655426 3
user_9/session_1 1 7 0 -4 -1 0.3041540909 2
user_9/session_1 1 7 0 -3 -1 0.3899269403 2
user_9/session_1 1 5 0 -3 1 0.1813865695 1
user_9/session_1 1 5 2 2 1 0.3013206393 5
user_9/session_1 1 7 0 2 -1 0.2343740816 2
user_9/session_1 1 3 0 -3 1 0.1806926875 0
user_9/session_1 1 3 1 1 1 0.2132437075 4
user_9/session_1 1 5 0 1 1 0.187559533 1
user_46/session_1 1 3 0 0 1 0.169452337 0
user_46/session_1 1 5 0 1 1 0.3223505698 1
user_46/session_1 1 7 0 2 -1 0.3795393488 2
user_46/session_1 1 7 1 -3 -1 0.3755135976 4
user_46/session_1 1 9 0 -3 -1 0.3180026208 3
user_46/session_1 1 9 2 -4 -1 0.2778164613 5
user_46/session_1 1 7 0 -4 1 0.2440643337 2
user_46/session_1 1 5 0 3 1 0.3090162315 1
user_46/session_1 1 3 0 2 1 0.3215971205 0
user_46/session_1 1 3 1 1 1 0.2837688191 4
user_46/session_1 1 5 0 1 1 0.2933531022 1
user_46/session_1 1 5 2 2 1 0.4274610384 5
user_46/session_1 1 7 0 2 1 0.4727065102 2
user_46/session_1 1 9 0 3 -1 0.4308887094 3
user_46/session_1 1 9 2 -4 -1 0.2773441977 5
user_46/session_1 1 3 0 -4 1 0.4071391057 0
user_46/session_1 1 5 0 1 1 0.5233392977 1
user_46/session_1 1 7 0 2 -1 0.4540947276 2
user_46/session_1 1 7 1 -3 -1 0.4088739148 4
user_46/session_1 1 7 0 -3 1 0.5029713496 2
user_46/session_1 1 9 0 3 -1 0.4055363235 3
user_46/session_1 1 9 1 -4 -1 0.4955561877 4
user_46/session_1 1 3 0 -4 1 0.2829479186 0
user_46/session_1 1 5 0 1 -1 0.4843387675 1
user_46/session_1 1 5 0 -2 1 0.3607184302 1
user_43/session_1 2 3 0 0 1 0.0857222947 0
user_43/session_1 2 5 0 1 1 0.2391822389 1
user_43/session_1 2 7 0 2 1 0.1940798709 2
user_43/session_1 2 7 1 3 -1 0.1212564976 4
user_43/session_1 2 9 0 -3 -1 0.2580471878 3
user_43/session_1 2 9 2 -4 1 0.455102913 5
user_43/session_1 2 7 0 4 1 0.3053869053 2
user_43/session_1 2 5 0 3 1 0.2315396731 1
user_43/session_1 2 3 0 2 1 0.4390139028 0
user_43/session_1 2 3 1 1 1 0.2857393144 4
user_43/session_1 2 5 0 1 1 0.2878005778 1
user_43/session_1 2 5 2 2 1 0.1271127869 5
user_43/session_1 2 7 0 2 -1 0.0891033186 2
user_43/session_1 2 9 0 -3 -1 0.0777469004 3
user_43/session_1 2 9 2 -4 -1 0.2007408431 5
user_43/session_1 2 3 0 -4 1 0.1526543016 0
user_43/session_1 2 5 0 1 1 0.3951940011 1
user_43/session_1 2 7 0 2 1 0.1197364117 2
user_43/session_1 2 7 1 3 1 0.1220302284 4
user_43/session_1 2 7 0 3 -1 0.1231917285 2
user_43/session_1 2 9 0 -3 1 0.0755847124 3
user_43/session_1 2 9 1 4 1 0.0607048444 4
user_43/session_1 2 3 0 4 1 0.0795538857 0
user_43/session_1 2 5 0 1 1 0.0630352889 1
user_43/session_1 2 5 0 2 1 0.1465448223 1
user_35/session_1 1 7 0 0 1 0.1413647027 2
user_35/session_1 1 9 0 3 -1 0.172546535 3
user_35/session_1 1 9 2 -4 -1 0.0929005076 5
user_35/session_1 1 9 0 -4 -1 0.1440225882 3
user_35/session_1 1 5 0 -4 -1 0.091931925 1
user_35/session_1 1 3 0 -2 1 0.1267231507 0
user_35/session_1 1 3 1 1 1 0.1360965224 4
user_35/session_1 1 5 0 1 1 0.1123349315 1
user_35/session_1 1 3 0 2 1 0.0697104822 0
user_35/session_1 1 3 1 1 1 0.2417136093 4
user_35/session_1 1 5 0 1 1 0.3352783861 1
user_35/session_1 1 7 0 2 -1 0.2478068821 2
user_35/session_1 1 7 0 -3 -1 0.1075550008 2
user_35/session_1 1 7 2 -3 1 0.0985556481 5
user_35/session_1 1 5 0 3 -1 0.2998428713 1
user_35/session_1 1 7 0 -2 -1 0.1500119396 2
user_35/session_1 1 7 1 -3 -1 0.1900780973 4
user_35/session_1 1 9 0 -3 -1 0.1478786559 3
user_35/session_1 1 7 0 -4 -1 0.0705274 2
user_35/session_1 1 7 2 -3 -1 0.1431707287 5
user_35/session_1 1 7 0 -3 1 0.1665728617 2
user_35/session_1 1 5 0 3 1 0.069444358 1
user_35/session_1 1 3 0 2 1 0.074013377 0
user_35/session_1 1 3 1 1 -1 0.1132632165 4
user_35/session_1 1 7 0 -1 -1 0.0951109068 2
user_27/session_1 1 3 0 0 1 0.1496951337 0
user_27/session_1 1 5 0 1 1 0.1214328986 1
user_27/session_1 1 7 0 2 -1 0.1333678689 2
user_27/session_1 1 7 2 -3 -1 0.0723847034 5
user_27/session_1 1 5 0 -3 1 0.0884725904 1
user_27/session_1 1 3 0 2 1 0.090282915 0
user_27/session_1 1 3 1 1 1 0.1047312754 4
user_27/session_1 1 7 0 1 -1 0.1410912516 2
user_27/session_1 1 9 0 -3 -1 0.0978692547 3
user_27/session_1 1 9 2 -4 -1 0.0817898227 5
user_27/session_1 1 9 0 -4 -1 0.09874755 3
user_27/session_1 1 5 0 -4 1 0.0789553899 1
user_27/session_1 1 5 2 2 1 0.0671961117 5
user_27/session_1 1 3 0 2 1 0.1652292503 0
user_27/session_1 1 3 1 1 1 0.39738807 4
user_27/session_1 1 7 0 1 -1 0.094973392 2
user_27/session_1 1 7 2 -3 -1 0.1210838373 5
user_27/session_1 1 7 0 -3 -1 0.1357433251 2
user_27/session_1 1 9 0 -3 -1 0.064464962 3
user_27/session_1 1 7 0 -4 1 0.0814070304 2
user_27/session_1 1 5 0 3 1 0.1772826914 1
user_27/session_1 1 5 1 2 1 0.0958018563 4
user_27/session_1 1 9 0 2 -1 0.0835611378 3
user_27/session_1 1 7 0 -4 -1 0.1660890145 2
user_27/session_1 1 9 0 -3 -1 0.4687101309 3
user_64/session_1 1 5 0 0 1 0.6180507212 1
user_64/session_1 1 3 0 2 1 0.4367798797 0
user_64/session_1 1 5 0 1 1 0.3335255525 1
user_64/session_1 1 5 2 2 1 0.3846271687 5
user_64/session_1 1 7 0 2 1 0.3013957213 2
user_64/session_1 1 9 0 3 -1 0.2963166976 3
user_64/session_1 1 7 0 -4 -1 0.5869157018 2
user_64/session_1 1 7 2 -3 -1 0.5486679775 5
user_64/session_1 1 5 0 -3 1 0.4272446616 1
user_64/session_1 1 3 0 2 1 0.446744087 0
user_64/session_1 1 3 1 1 1 0.5217704438 4
user_64/session_1 1 5 0 1 1 0.4382052842 1
user_64/session_1 1 5 2 2 1 0.4919128459 5
user_64/session_1 1 7 0 2 1 0.5093908144 2
user_64/session_1 1 5 0 3 1 0.4171035555 1
user_64/session_1 1 3 0 2 1 0.3995432268 0
user_64/session_1 1 3 2 1 1 0.4592262042 5
user_64/session_1 1 7 0 1 -1 0.4345400868 2
user_64/session_1 1 9 0 -3 -1 0.5295135262 3
user_64/session_1 1 9 1 -4 -1 0.4719216859 4
user_64/session_1 1 7 0 -4 -1 0.4325443727 2
user_64/session_1 1 9 0 -3 -1 0.5086101144 3
user_64/session_1 1 7 0 -4 1 0.4762714253 2
user_64/session_1 1 7 1 3 -1 0.5569157126 4
user_64/session_1 1 5 0 -3 1 0.5284653978 1
user_7/session_1 2 3 0 0 1 0.1879361293 0
user_7/session_1 2 5 0 1 1 0.2638496122 1
user_7/session_1 2 7 0 2 -1 0.2054520921 2
user_7/session_1 2 9 0 -3 1 0.2532518254 3
user_7/session_1 2 9 1 4 -1 0.1981097093 4
user_7/session_1 2 7 0 -4 -1 0.3298025609 2
user_7/session_1 2 3 0 -3 1 0.3576232973 0
user_7/session_1 2 3 2 1 1 0.1807419136 5
user_7/session_1 2 5 0 1 1 0.2482720226 1
user_7/session_1 2 5 1 2 1 0.239890229 4
user_7/session_1 2 5 0 2 -1 0.2558262213 1
user_7/session_1 2 3 0 -2 1 0.4149479434 0
user_7/session_1 2 3 2 1 -1 0.2336064173 5
user_7/session_1 2 7 0 -1 -1 0.2091238443 2
user_7/session_1 2 9 0 -3 -1 0.5443501818 3
user_7/session_1 2 9 2 -4 1 0.2480910848 5
user_7/session_1 2 5 0 4 1 0.2863380838 1
user_7/session_1 2 7 0 2 1 0.3102510406 2
user_7/session_1 2 9 0 3 1 0.2415525463 3
user_7/session_1 2 9 1 4 1 0.2138881338 4
user_7/session_1 2 7 0 4 -1 0.2399138471 2
user_7/session_1 2 5 0 -3 -1 0.2970071824 1
user_7/session_1 2 5 2 -2 -1 0.3174683606 5
user_7/session_1 2 5 0 -2 1 0.4556369808 1
user_7/session_1 2 7 0 2 -1 0.2800530976 2
user_11/session_1 2 7 0 0 -1 0.1577692015 2
user_11/session_1 2 7 1 -3 1 0.1084392576 4
user_11/session_1 2 9 0 3 1 0.1267160263 3
user_11/session_1 2 7 0 4 1 0.1572650852 2
user_11/session_1 2 5 0 3 1 0.063975196 1
user_11/session_1 2 3 0 2 1 0.1780059687 0
user_11/session_1 2 3 1 1 1 0.1974974563 4
user_11/session_1 2 5 0 1 1 0.1233608023 1
user_11/session_1 2 5 2 2 1 0.1799445195 5
user_11/session_1 2 3 0 2 1 0.1101787551 0
user_11/session_1 2 3 1 1 1 0.200696474 4
user_11/session_1 2 3 0 1 1 0.2005981156 0
user_11/session_1 2 5 0 1 1 0.1638464814 1
user_11/session_1 2 5 2 2 1 0.2410682959 5
user_11/session_1 2 7 0 2 1 0.3917365479 2
user_11/session_1 2 7 1 3 -1 0.2921260486 4
user_11/session_1 2 7 0 -3 1 0.2195027735 2
user_11/session_1 2 9 0 3 -1 0.2670949195 3
user_11/session_1 2 9 2 -4 1 0.401255684 5
user_11/session_1 2 5 0 4 1 0.3444984955 1
user_11/session_1 2 5 1 2 1 0.2351926232 4
user_11/session_1 2 7 0 2 1 0.3855274578 2
user_11/session_1 2 9 0 3 1 0.4044662422 3
user_11/session_1 2 9 2 4 -1 0.3851086495 5
user_11/session_1 2 9 0 -4 -1 0.5305789772 3
user_39/session_1 1 5 0 0 1 0.3527749958 1
user_39/session_1 1 7 0 2 1 0.5063501127 2
user_39/session_1 1 7 1 3 1 0.2570800784 4
user_39/session_1 1 9 0 3 -1 0.1584051263 3
user_39/session_1 1 7 0 -4 -1 0.2824736351 2
user_39/session_1 1 5 0 -3 1 0.2366065848 1
user_39/session_1 1 3 0 2 1 0.1987706083 0
user_39/session_1 1 7 0 1 1 0.265476004 2
user_39/session_1 1 9 0 3 -1 0.4256498624 3
user_39/session_1 1 9 2 -4 -1 0.401423729 5
user_39/session_1 1 9 0 -4 -1 0.2882396239 3
user_39/session_1 1 9 1 -4 1 0.3883208648 4
user_39/session_1 1 5 0 4 1 0.3178441403 1
user_39/session_1 1 5 0 2 1 0.2013672418 1
user_39/session_1 1 3 0 2 1 0.270452581 0
user_39/session_1 1 3 2 1 1 0.1446435537 5
user_39/session_1 1 7 0 1 -1 0.3495967632 2
user_39/session_1 1 9 0 -3 -1 0.3481129012 3
user_39/session_1 1 7 0 -4 -1 0.4083092187 2
user_39/session_1 1 5 0 -3 1 0.1173151061 1
user_39/session_1 1 5 1 2 -1 0.2865093569 4
user_39/session_1 1 3 0 -2 1 0.1980257731 0
user_39/session_1 1 3 1 1 1 0.3161489691 4
user_39/session_1 1 9 0 1 -1 0.1810602079 3
user_39/session_1 1 7 0 -4 -1 0.4428196227 2
user_44/session_1 0 7 0 0 -1 0.3664745972 2
user_44/session_1 0 7 1 -3 -1 0.240278962 4
user_44/session_1 0 9 0 -3 -1 0.2235325389 3
user_44/session_1 0 7 0 -4 -1 0.3645096081 2
user_44/session_1 0 5 0 -3 1 0.4477251071 1
user_44/session_1 0 3 0 2 1 0.4951463359 0
user_44/session_1 0 3 1 1 1 0.2201688189 4
user_44/session_1 0 5 0 1 1 0.3484075788 1
user_44/session_1 0 5 2 2 1 0.4725906655 5
user_44/session_1 0 3 0 2 1 0.2633666853 0
user_44/session_1 0 3 1 1 1 0.369225005 4
user_44/session_1 0 3 0 1 1 0.3268617128 0
user_44/session_1 0 5 0 1 1 0.42946364 1
user_44/session_1 0 5 2 2 1 0.2235102594 5
user_44/session_1 0 7 0 2 1 0.2283615173 2
user_44/session_1 0 7 1 3 1 0.2436895778 4
user_44/session_1 0 7 0 3 1 0.352912064 2
user_44/session_1 0 9 0 3 -1 0.3129156732 3
user_44/session_1 0 9 2 -4 -1 0.4323271392 5
user_44/session_1 0 5 0 -4 1 0.3122313337 1
user_44/session_1 0 5 1 2 1 0.3574956712 4
user_44/session_1 0 7 0 2 1 0.3722575855 2
user_44/session_1 0 9 0 3 -1 0.3214694585 3
user_44/session_1 0 9 2 -4 -1 0.5175111153 5
user_44/session_1 0 9 0 -4 -1 0.4583520131 3
user_25/session_1 2 5 0 0 1 0.0962913568 1
user_25/session_1 2 3 0 2 1 0.2739277855 0
user_25/session_1 2 7 0 1 1 0.4897061391 2
user_25/session_1 2 9 0 3 1 0.2415257792 3
user_25/session_1 2 9 1 4 1 0.2214645784 4
user_25/session_1 2 5 0 4 -1 0.1582249489 1
user_25/session_1 2 3 0 -2 1 0.1511099918 0
user_25/session_1 2 5 0 1 1 0.3175525681 1
user_25/session_1 2 5 2 2 1 0.1920285271 5
user_25/session_1 2 7 0 2 1 0.1860048948 2
user_25/session_1 2 7 1 3 -1 0.2096741746 4
user_25/session_1 2 9 0 -3 -1 0.3372068693 3
user_25/session_1 2 9 2 -4 -1 0.2281233136 5
user_25/session_1 2 7 0 -4 1 0.2331468554 2
user_25/session_1 2 5 0 3 1 0.2576573102 1
user_25/session_1 2 3 0 2 1 0.3641287063 0
user_25/session_1 2 7 0 1 -1 0.3844434078 2
user_25/session_1 2 7 1 -3 1 0.3112081762 4
user_25/session_1 2 9 0 3 1 0.2298331658 3
user_25/session_1 2 9 2 4 1 0.2433705411 5
user_25/session_1 2 7 0 4 1 0.3055362862 2
user_25/session_1 2 5 0 3 1 0.2913057645 1
user_25/session_1 2 5 1 2 1 0.2333574169 4
user_25/session_1 2 7 0 2 1 0.2506001938 2
user_25/session_1 2 9 0 3 1 0.2886856051 3
user_28/session_1 1 5 0 0 1 0.6609764111 1
user_28/session_1 1 7 0 2 -1 0.4799444036 2
user_28/session_1 1 7 1 -3 -1 0.166615039 4
user_28/session_1 1 9 0 -3 -1 0.1918927449 3
user_28/session_1 1 7 0 -4 -1 0.1557211757 2
user_28/session_1 1 5 0 -3 1 0.1503299446 1
user_28/session_1 1 3 0 2 1 0.1573120005 0
user_28/session_1 1 7 0 1 -1 0.2420624572 2
user_28/session_1 1 9 0 -3 -1 0.1888937436 3
user_28/session_1 1 9 2 -4 -1 0.1482555333 5
user_28/session_1 1 9 0 -4 -1 0.1606864762 3
user_28/session_1 1 9 1 -4 -1 0.1752054713 4
user_28/session_1 1 5 0 -4 1 0.1928606254 1
user_28/session_1 1 5 0 2 1 0.1586088392 1
user_28/session_1 1 3 0 2 1 0.1518978068 0
user_28/session_1 1 3 2 1 1 0.126971885 5
user_28/session_1 1 7 0 1 1 0.1639770492 2
user_28/session_1 1 9 0 3 -1 0.1225860661 3
user_28/session_1 1 7 0 -4 -1 0.1474662522 2
user_28/session_1 1 5 0 -3 1 0.2615679947 1
user_28/session_1 1 5 1 2 1 0.1434735783 4
user_28/session_1 1 3 0 2 1 0.1442712656 0
user_28/session_1 1 3 1 1 1 0.1055000507 4
user_28/session_1 1 9 0 1 -1 0.0538770549 3
user_28/session_1 1 7 0 -4 -1 0.092832968 2
user_68/session_1 1 7 0 0 1 0.454081787 2
user_68/session_1 1 7 0 3 -1 0.32775389 2
user_68/session_1 1 7 2 -3 1 0.2498324344 5
user_68/session_1 1 9 0 3 -1 0.7166331846 3
user_68/session_1 1 5 0 -4 1 0.3833281999 1
user_68/session_1 1 5 1 2 -1 0.2749896668 4
user_68/session_1 1 5 0 -2 1 0.2447675726 1
user_68/session_1 1 3 0 2 1 0.4460880383 0
user_68/session_1 1 3 2 1 1 0.3362181532 5
user_68/session_1 1 9 0 1 -1 0.3496281685 3
user_68/session_1 1 9 1 -4 -1 0.540259594 4
user_68/session_1 1 7 0 -4 -1 0.4064919619 2
user_68/session_1 1 5 0 -3 -1 0.2263228309 1
user_68/session_1 1 3 0 -2 1 0.271502149 0
user_68/session_1 1 3 1 1 1 0.2381456179 4
user_68/session_1 1 5 0 1 1 0.3899598475 1
user_68/session_1 1 5 0 2 1 0.3987443482 1
user_68/session_1 1 9 0 2 -1 0.3910066963 3
user_68/session_1 1 9 2 -4 -1 0.3518212411 5
user_68/session_1 1 9 0 -4 -1 0.3555083405 3
user_68/session_1 1 5 0 -4 1 0.3136701023 1
user_68/session_1 1 3 0 2 1 0.2472914706 0
user_68/session_1 1 7 0 1 1 0.3466702437 2
user_68/session_1 1 7 0 3 -1 0.3605952515 2
user_68/session_1 1 7 1 -3 -1 0.3130960577 4
user_33/session_1 1 5 0 0 1 0.2581834067 1
user_33/session_1 1 3 0 2 1 0.091702188 0
user_33/session_1 1 5 0 1 -1 0.0738303246 1
user_33/session_1 1 5 2 -2 -1 0.0648810871 5
user_33/session_1 1 7 0 -2 -1 0.1715751971 2
user_33/session_1 1 9 0 -3 -1 0.1050394885 3
user_33/session_1 1 7 0 -4 1 0.1104029246 2
user_33/session_1 1 7 2 3 -1 0.0837371472 5
user_33/session_1 1 5 0 -3 -1 0.1096944356 1
user_33/session_1 1 3 0 -2 1 0.1019837835 0
user_33/session_1 1 3 1 1 1 0.102572894 4
user_33/session_1 1 5 0 1 1 0.0660921144 1
user_33/session_1 1 5 2 2 -1 0.105439565 5
user_33/session_1 1 7 0 -2 -1 0.0876133724 2
user_33/session_1 1 5 0 -3 -1 0.1077400078 1
user_33/session_1 1 3 0 -2 1 0.0771952579 0
user_33/session_1 1 3 2 1 1 0.1039358158 5
user_33/session_1 1 7 0 1 -1 0.0754108603 2
user_33/session_1 1 9 0 -3 -1 0.1643597126 3
user_33/session_1 1 9 1 -4 -1 0.0966090117 4
user_33/session_1 1 7 0 -4 1 0.0523334872 2
user_33/session_1 1 9 0 3 -1 0.1060437459 3
user_33/session_1 1 7 0 -4 -1 0.1009549993 2
user_33/session_1 1 7 1 -3 -1 0.1609288576 4
user_33/session_1 1 5 0 -3 -1 0.1015944075 1
user_20/session_1 0 7 0 0 1 0.1910931714 2
user_20/session_1 0 9 0 3 1 0.1661131604 3
user_20/session_1 0 9 1 4 -1 0.1206079856 4
user_20/session_1 0 5 0 -4 1 0.1010957646 1
user_20/session_1 0 5 0 2 -1 0.2216025549 1
user_20/session_1 0 3 0 -2 1 0.0969404243 0
user_20/session_1 0 3 2 1 1 0.1249773518 5
user_20/session_1 0 7 0 1 1 0.0944762327 2
user_20/session_1 0 5 0 3 -1 0.1590620184 1
user_20/session_1 0 3 0 -2 1 0.4521066429 0
user_20/session_1 0 3 1 1 1 0.1622403028 4
user_20/session_1 0 5 0 1 1 0.1117905739 1
user_20/session_1 0 5 2 2 1 0.2074867132 5
user_20/session_1 0 7 0 2 -1 0.0945599571 2
user_20/session_1 0 9 0 -3 -1 0.1562276055 3
user_20/session_1 0 9 1 -4 -1 0.1459271461 4
user_20/session_1 0 9 0 -4 -1 0.1148492456 3
user_20/session_1 0 7 0 -4 1 0.071945725 2
user_20/session_1 0 7 0 3 -1 0.1933131899 2
user_20/session_1 0 5 0 -3 1 0.1143820854 1
user_20/session_1 0 5 2 2 1 0.0846175713 5
user_20/session_1 0 7 0 2 1 0.0571106603 2
user_20/session_1 0 3 0 3 1 0.0560402308 0
user_20/session_1 0 3 1 1 1 0.0346846692 4
user_20/session_1 0 5 0 1 1 0.0697720536 1
user_12/session_1 1 7 0 0 -1 0.131302759 2
user_12/session_1 1 7 0 -3 -1 0.1461945843 2
user_12/session_1 1 7 2 -3 -1 0.1283079586 5
user_12/session_1 1 9 0 -3 -1 0.1702636984 3
user_12/session_1 1 5 0 -4 1 0.2010023803 1
user_12/session_1 1 5 1 2 1 0.1595118543 4
user_12/session_1 1 5 0 2 1 0.1755434334 1
user_12/session_1 1 3 0 2 1 0.4122929625 0
user_12/session_1 1 3 2 1 1 0.3474140484 5
user_12/session_1 1 9 0 1 -1 0.2342670181 3
user_12/session_1 1 9 1 -4 -1 0.2049150393 4
user_12/session_1 1 7 0 -4 1 0.1759908621 2
user_12/session_1 1 5 0 3 -1 0.1068815955 1
user_12/session_1 1 3 0 -2 1 0.1532595574 0
user_12/session_1 1 3 1 1 1 0.1462890335 4
user_12/session_1 1 5 0 1 1 0.2011173903 1
user_12/session_1 1 5 0 2 1 0.1229533898 1
user_12/session_1 1 9 0 2 -1 0.1825524816 3
user_12/session_1 1 9 2 -4 -1 0.1774783127 5
user_12/session_1 1 9 0 -4 -1 0.2330091586 3
user_12/session_1 1 5 0 -4 1 0.1989060102 1
user_12/session_1 1 3 0 2 1 0.1562675515 0
user_12/session_1 1 7 0 1 -1 0.2481816145 2
user_12/session_1 1 7 0 -3 1 0.3065785545 2
user_12/session_1 1 7 1 3 1 0.2360858446 4
